edge_idx,causal_score
352,0.9677925
353,0.97997475
354,0.97888494
355,0.97992426
356,1.0
357,0.9889595
358,0.97698843
359,0.9712747
360,0.9785077
361,0.9805956
362,0.9156331
363,0.90728176
364,0.85120374
365,0.9764601
366,0.90984327
367,0.9661989
368,0.6111925
369,0.8312169
370,0.89991647
371,0.8100973
372,0.9363263
373,0.937632
374,0.8934462
375,0.9380362
376,0.94751346
377,0.9026639
378,0.94185823
379,0.7310606
380,0.7348732
381,0.784818
382,0.87697387
383,0.7100529
384,0.8926168
385,0.6252776
386,0.9178093
387,0.81955785
388,0.89457655
389,0.8827692
390,0.7860313
391,0.9459141
392,0.8222078
393,0.9255244
394,0.84043324
395,0.51228344
396,0.8584912
397,0.73777467
398,0.8419226
399,0.8648942
400,0.8390792
401,0.7990772
402,0.55603325
403,0.8247876
404,0.8675882
405,0.9144333
406,0.9849813
407,0.94656146
408,0.9659797
409,0.888314
410,0.9704714
411,1.0
412,0.98810935
413,0.86485946
414,0.97057134
415,0.9427805
416,0.8389178
417,0.8861957
418,0.94819313
419,0.969092
420,0.8819058
421,0.978033
422,0.95355725
423,0.9317705
424,0.9973649
425,0.88884866
426,0.9680701
427,0.93366927
428,0.98708344
429,0.9914003
430,1.0
431,0.58185124
432,0.9265258
433,0.99246866
434,0.9241507
435,0.9770604
436,0.98151034
437,0.9697922
438,0.60195184
439,0.9913167
440,0.9576627
441,0.97749776
442,0.9396319
443,0.9682365
444,0.98646104
445,1.0
446,0.99824303
447,0.985597
448,1.0
449,0.9545808
450,1.0
451,1.0
452,0.9645697
453,0.9955172
454,0.97433794
455,0.9980269
456,0.98928756
457,0.9827793
458,0.9833729
459,0.93569696
460,0.98959494
461,0.96488094
462,0.861756
463,0.8487947
464,0.9776411
465,0.872925
466,0.96198416
467,0.9425671
468,0.8775332
469,0.93291587
470,0.95233345
471,0.9073871
472,0.8565626
473,0.85435534
474,0.8659
475,0.67167795
476,0.54251236
477,0.7432207
478,0.876767
479,0.81628823
480,0.8660499
481,0.8799627
482,0.5031367
483,0.55862796
484,0.51819754
485,0.48370457
486,0.66424847
487,0.91043866
488,0.46147817
489,0.5655433
490,0.7656699
491,0.7190183
492,0.84224075
493,0.5691309
494,0.86813414
495,0.95803076
496,0.9403055
497,0.95620173
498,0.8323581
499,0.46354473
500,0.8514883
501,0.9176485
502,0.92674994
503,0.84954244
504,0.8500161
505,0.88924557
506,0.86031926
507,0.80502474
508,0.7381067
509,0.8155401
510,0.48763904
511,0.92946297
512,0.703832
513,0.90965146
514,0.9120336
515,0.69041735
516,0.39829656
517,0.5266702
518,0.908889
519,0.6851378
520,0.36365497
521,0.88277376
522,0.7026545
523,0.7270507
524,0.42965388
525,0.536704
526,0.41346458
527,0.3686119
528,0.56161654
529,0.7404335
530,0.4496436
531,0.68964165
532,0.44932064
533,0.5483525
534,0.41081446
535,0.36021614
536,0.5548261
537,0.7484619
538,0.99685675
539,0.94015956
540,0.95788306
541,0.91172165
542,0.9091978
543,0.9678071
544,0.94073504
545,0.9981403
546,0.9826228
547,0.9609059
548,0.9986021
549,0.9915815
550,0.9996448
551,1.0
552,0.85311806
553,0.9768197
554,1.0
555,0.68990403
556,0.7031393
557,0.7889261
558,0.70550156
559,0.8844293
560,0.7516282
561,0.6912505
562,0.9373576
563,0.3496312
564,0.9642834
565,0.7504123
566,0.54764754
567,0.9249321
568,0.6952336
569,0.8401039
570,0.49131516
571,0.8572806
572,0.9574218
573,0.6788606
574,0.9148698
