edge_idx,causal_score
168,0.22189513
169,0.20950639
170,0.22851388
171,0.21395893
172,0.18060891
173,0.2666482
174,0.4468049
175,0.8992819
176,0.7694345
177,0.7828503
178,0.8312712
179,0.6351667
180,0.71437585
181,0.91448313
182,0.753156
183,0.75926936
184,0.74727273
185,0.85419613
186,1.0
187,0.76186234
188,1.0
189,0.17627345
190,0.29065797
191,0.18281186
192,0.18968831
193,0.1915747
194,0.24919143
195,0.21980943
196,0.22926083
197,0.3258444
198,0.25252122
199,0.20673293
200,0.2208693
201,0.4156831
202,0.21333376
203,0.2640985
204,0.123505004
205,0.09875271
206,0.08654537
207,0.12757471
208,0.07828064
209,0.07137394
210,0.10191695
211,0.09673592
212,0.13150576
213,0.1412258
214,0.103492945
215,0.1524672
216,0.10221574
217,0.10024184
218,0.19846103
219,0.098329544
220,0.21606052
221,0.23749416
222,0.2962036
223,0.167058
224,0.3636898
225,0.22807492
226,0.23467532
227,0.20854637
228,0.19046368
229,0.23745261
230,0.18228269
231,0.32637036
232,0.22486284
233,0.12317296
234,0.28984806
235,0.1373216
236,0.5342966
237,1.0
238,1.0
239,0.50537217
240,1.0
241,0.7650327
242,1.0
243,1.0
244,1.0
245,1.0
246,1.0
247,0.5942401
248,1.0
249,1.0
250,1.0
251,0.39391586
252,0.5284135
253,0.59225667
254,0.36115286
255,0.39829034
256,0.4478372
257,0.59063226
258,0.52744603
259,0.35713664
260,0.5084101
261,0.4474686
262,0.63784975
263,0.5927227
264,0.93367875
265,0.6745497
266,0.57925284
267,0.54108423
268,0.48718604
269,0.77142996
270,0.6719037
271,0.55222255
272,0.63204026
273,0.36939257
274,0.85271716
275,0.42547113
276,0.9607334
277,0.8350736
278,0.54301983
279,0.67247534
280,0.5320817
281,0.38871202
282,0.76403487
283,0.88411653
284,0.32223693
285,0.49144724
286,0.4638831
287,0.730838
288,0.58952963
289,0.60014725
290,0.47307858
291,0.64577895
292,0.560846
293,0.48755637
294,0.877852
295,0.44757214
296,0.64976627
297,0.3921848
298,0.075878076
299,0.08744279
300,0.06926875
301,0.07609415
302,0.07918281
303,0.08112661
304,0.112239
305,0.070521295
306,0.07594883
307,0.0821032
308,0.051701564
309,0.06580431
310,0.059963845
311,0.07285468
312,0.14141461
313,0.07578218
314,0.23668884
315,0.21221705
316,0.28933144
317,0.37640205
318,0.38215593
319,0.11202939
320,0.32243633
321,0.28650856
322,0.22007416
323,0.430965
324,0.2810371
325,0.16006732
326,0.20309062
327,0.41172412
328,0.35518193
329,0.44969404
330,0.47805244
331,1.0
332,0.6183677
333,0.63883257
334,1.0
335,1.0
336,0.28962418
337,0.6087369
338,0.5740568
339,0.48315075
340,0.48502502
341,0.5545933
342,0.5938907
343,0.68666005
344,0.26054776
345,0.36843446
346,0.38673383
347,0.432795
348,0.46298984
349,0.2678693
350,0.39382973
351,0.22715755
352,0.28881702
353,0.38728675
354,0.35604516
355,0.42669082
356,0.39587232
357,0.43694282
358,0.47989446
359,0.38993898
360,0.26768896
361,0.30813885
362,0.58110714
363,0.7155157
364,0.29720435
365,0.39011815
366,0.2974001
367,0.27931467
368,0.43592066
369,0.26891434
370,0.47268406
371,0.4888299
372,0.3795699
373,0.63364404
374,0.27242243
375,0.9005829
376,1.0
377,1.0
378,0.99937683
379,1.0
380,0.7157879
381,1.0
382,1.0
383,1.0
384,0.95177776
385,0.6893135
386,0.99031866
387,0.8972421
