val_loss,lr_auroc,lr_auprc,lr_accuracy,lr_f1,recon_mse,recon_r2,recon_pearson,epoch,n_params,experiment,ablation_type,ablation_setting
0.07411262392997742,0.5861480738024796,0.9764892594758394,0.77922057530461,0.8747204576031077,0.0741126,0.8196449,0.9874823,29,1469683770,edge_types/spatial_only,edge_types,spatial_only
0.07458270341157913,0.8619512544178322,0.9936941657649758,0.9678432357744002,0.9836233367451381,0.07458274,0.8185008,0.98738706,29,1469686074,edge_types/dual_edges,edge_types,dual_edges
