val_loss,lr_auroc,lr_auprc,lr_accuracy,lr_f1,recon_mse,recon_r2,recon_pearson,epoch,n_params,experiment,ablation_type,ablation_setting
0.07458270341157913,0.8619512306869381,0.9936941580737579,0.9678432357744002,0.9836233367451381,0.07458275,0.81850076,0.987387,29,1469686074,graph_method/knn_4,graph_method,knn_4
0.07458269596099854,0.8619513374759615,0.9936941662769155,0.9678432357744002,0.9836233367451381,0.07458274,0.8185008,0.98738706,29,1469686074,graph_method/knn_6,graph_method,knn_6
0.07458270341157913,0.8619513018796204,0.9936941625966919,0.9678432357744002,0.9836233367451381,0.07458275,0.81850076,0.98738706,29,1469686074,graph_method/knn_10,graph_method,knn_10
